Kvote;Lærested;Opptaksrunde;Studiekode;Studienavn;Studiested;Utdanningsområde og -type;År;Poenggrense
Ordinær kvote;NMBU;Suppleringsopptak;192 203;Mat, teknologi og helse;Ås;REALFAG;2025;0
Førstegangsvitnemålskvote;UIB;Hovedopptak;184 862;Matematikk;Bergen;REALFAG;2025;0
Ordinær kvote;UIB;Hovedopptak;184 862;Matematikk;Bergen;REALFAG;2025;0
Førstegangsvitnemålskvote;UIB;Suppleringsopptak;184 862;Matematikk;Bergen;REALFAG;2025;-1
Ordinær kvote;UIB;Suppleringsopptak;184 862;Matematikk;Bergen;REALFAG;2025;-1
Førstegangsvitnemålskvote;UIA;Hovedopptak;201 205;Matematikk;Kristiansand;REALFAG;2025;0
Ordinær kvote;UIA;Hovedopptak;201 205;Matematikk;Kristiansand;REALFAG;2025;0
Førstegangsvitnemålskvote;UIA;Suppleringsopptak;201 205;Matematikk;Kristiansand;REALFAG;2025;0
Ordinær kvote;UIA;Suppleringsopptak;201 205;Matematikk;Kristiansand;REALFAG;2025;0
Førstegangsvitnemålskvote;UIO;Hovedopptak;185 205;Matematikk;Oslo;REALFAG;2025;0
Ordinær kvote;UIO;Hovedopptak;185 205;Matematikk;Oslo;REALFAG;2025;39.4
Førstegangsvitnemålskvote;UIO;Suppleringsopptak;185 205;Matematikk;Oslo;REALFAG;2025;0
Ordinær kvote;UIO;Suppleringsopptak;185 205;Matematikk;Oslo;REALFAG;2025;0
Førstegangsvitnemålskvote;UIS;Hovedopptak;217 205;Matematikk;Stavanger;REALFAG;2025;0
Ordinær kvote;UIS;Hovedopptak;217 205;Matematikk;Stavanger;REALFAG;2025;0
Førstegangsvitnemålskvote;UIS;Suppleringsopptak;217 205;Matematikk;Stavanger;REALFAG;2025;0
Ordinær kvote;UIS;Suppleringsopptak;217 205;Matematikk;Stavanger;REALFAG;2025;0
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 205;Matematikk;Tromsø;REALFAG;2025;0
Ordinær kvote;UIT;Hovedopptak;186 205;Matematikk;Tromsø;REALFAG;2025;0
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 205;Matematikk;Tromsø;REALFAG;2025;0
Ordinær kvote;UIT;Suppleringsopptak;186 205;Matematikk;Tromsø;REALFAG;2025;0
Førstegangsvitnemålskvote;UIS;Hovedopptak;217 747;Matematikk og fysikk;Stavanger;REALFAG;2025;0
Ordinær kvote;UIS;Hovedopptak;217 747;Matematikk og fysikk;Stavanger;REALFAG;2025;0
Førstegangsvitnemålskvote;UIS;Suppleringsopptak;217 747;Matematikk og fysikk;Stavanger;REALFAG;2025;0
Ordinær kvote;UIS;Suppleringsopptak;217 747;Matematikk og fysikk;Stavanger;REALFAG;2025;0
Førstegangsvitnemålskvote;UIO;Hovedopptak;185 555;Matematikk: data, modellering og beregninger;Oslo;REALFAG;2025;0
Ordinær kvote;UIO;Hovedopptak;185 555;Matematikk: data, modellering og beregninger;Oslo;REALFAG;2025;44.3
Førstegangsvitnemålskvote;UIO;Suppleringsopptak;185 555;Matematikk: data, modellering og beregninger;Oslo;REALFAG;2025;0
Ordinær kvote;UIO;Suppleringsopptak;185 555;Matematikk: data, modellering og beregninger;Oslo;REALFAG;2025;0
Førstegangsvitnemålskvote;UIO;Hovedopptak;185 381;Matematikk: finans, forsikring og økonomi;Oslo;REALFAG;2025;45.8
Ordinær kvote;UIO;Hovedopptak;185 381;Matematikk: finans, forsikring og økonomi;Oslo;REALFAG;2025;56.8
Førstegangsvitnemålskvote;UIO;Suppleringsopptak;185 381;Matematikk: finans, forsikring og økonomi;Oslo;REALFAG;2025;45.8
Ordinær kvote;UIO;Suppleringsopptak;185 381;Matematikk: finans, forsikring og økonomi;Oslo;REALFAG;2025;56.8
Førstegangsvitnemålskvote;UIO;Hovedopptak;185 464;Matematikk: teoretisk og anvendt matematikk;Oslo;REALFAG;2025;0
Ordinær kvote;UIO;Hovedopptak;185 464;Matematikk: teoretisk og anvendt matematikk;Oslo;REALFAG;2025;56.4
Førstegangsvitnemålskvote;UIO;Suppleringsopptak;185 464;Matematikk: teoretisk og anvendt matematikk;Oslo;REALFAG;2025;0
Ordinær kvote;UIO;Suppleringsopptak;185 464;Matematikk: teoretisk og anvendt matematikk;Oslo;REALFAG;2025;56.4
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 205;Matematiske fag, årsstudium;Trondheim;REALFAG;2025;0
Ordinær kvote;NTNU;Hovedopptak;194 205;Matematiske fag, årsstudium;Trondheim;REALFAG;2025;0
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 205;Matematiske fag, årsstudium;Trondheim;REALFAG;2025;0
Ordinær kvote;NTNU;Suppleringsopptak;194 205;Matematiske fag, årsstudium;Trondheim;REALFAG;2025;0
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 862;Matematiske fag, bachelor;Trondheim;REALFAG;2025;50.3
Ordinær kvote;NTNU;Hovedopptak;194 862;Matematiske fag, bachelor;Trondheim;REALFAG;2025;52.8
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 862;Matematiske fag, bachelor;Trondheim;REALFAG;2025;50.3
Ordinær kvote;NTNU;Suppleringsopptak;194 862;Matematiske fag, bachelor;Trondheim;REALFAG;2025;52.8
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 346;Matvitenskap, teknologi og bærekraft;Trondheim;TEKNO - ANNET;2025;44.8
Ordinær kvote;NTNU;Hovedopptak;194 346;Matvitenskap, teknologi og bærekraft;Trondheim;TEKNO - ANNET;2025;45.6
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 346;Matvitenskap, teknologi og bærekraft;Trondheim;TEKNO - ANNET;2025;0
Ordinær kvote;NTNU;Suppleringsopptak;194 346;Matvitenskap, teknologi og bærekraft;Trondheim;TEKNO - ANNET;2025;0
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 846;Medie- og dokumentasjonsvitenskap;Tromsø;MEDIEFAG;2025;0
Ordinær kvote;UIT;Hovedopptak;186 846;Medie- og dokumentasjonsvitenskap;Tromsø;MEDIEFAG;2025;0
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 846;Medie- og dokumentasjonsvitenskap;Tromsø;MEDIEFAG;2025;0
Ordinær kvote;UIT;Suppleringsopptak;186 846;Medie- og dokumentasjonsvitenskap;Tromsø;MEDIEFAG;2025;0
Førstegangsvitnemålskvote;UIB;Hovedopptak;184 430;Medie- og interaksjonsdesign;Bergen;MEDIEFAG;2025;48.8
Ordinær kvote;UIB;Hovedopptak;184 430;Medie- og interaksjonsdesign;Bergen;MEDIEFAG;2025;55.9
Førstegangsvitnemålskvote;UIB;Suppleringsopptak;184 430;Medie- og interaksjonsdesign;Bergen;MEDIEFAG;2025;48.8
Ordinær kvote;UIB;Suppleringsopptak;184 430;Medie- og interaksjonsdesign;Bergen;MEDIEFAG;2025;55.9
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 136;Mediefag;Alta;MEDIEFAG;2025;0
Ordinær kvote;UIT;Hovedopptak;186 136;Mediefag;Alta;MEDIEFAG;2025;0
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 136;Mediefag;Alta;MEDIEFAG;2025;0
Ordinær kvote;UIT;Suppleringsopptak;186 136;Mediefag;Alta;MEDIEFAG;2025;0
Førstegangsvitnemålskvote;HVO;Hovedopptak;223 845;Medieproduksjon;Volda;MEDIEFAG;2025;39.6
Ordinær kvote;HVO;Hovedopptak;223 845;Medieproduksjon;Volda;MEDIEFAG;2025;37.2
Førstegangsvitnemålskvote;HVO;Suppleringsopptak;223 845;Medieproduksjon;Volda;MEDIEFAG;2025;39.6
Ordinær kvote;HVO;Suppleringsopptak;223 845;Medieproduksjon;Volda;MEDIEFAG;2025;37.2
Førstegangsvitnemålskvote;UIB;Hovedopptak;184 663;Medier og kommunikasjon, årsstudium;Bergen;MEDIEFAG;2025;42.4
Ordinær kvote;UIB;Hovedopptak;184 663;Medier og kommunikasjon, årsstudium;Bergen;MEDIEFAG;2025;50
Førstegangsvitnemålskvote;UIB;Suppleringsopptak;184 663;Medier og kommunikasjon, årsstudium;Bergen;MEDIEFAG;2025;42.4
Ordinær kvote;UIB;Suppleringsopptak;184 663;Medier og kommunikasjon, årsstudium;Bergen;MEDIEFAG;2025;50
Førstegangsvitnemålskvote;OSLOMET;Hovedopptak;215 604;Medier og kommunikasjon, årsstudium;Oslo;MEDIEFAG;2025;45.5
Førstegangsvitnemålskvote;UIO;Hovedopptak;185 604;Medier og kommunikasjon, årsstudium;Oslo;MEDIEFAG;2025;33.8
Ordinær kvote;OSLOMET;Hovedopptak;215 604;Medier og kommunikasjon, årsstudium;Oslo;MEDIEFAG;2025;62
Ordinær kvote;UIO;Hovedopptak;185 604;Medier og kommunikasjon, årsstudium;Oslo;MEDIEFAG;2025;54.5
Førstegangsvitnemålskvote;OSLOMET;Suppleringsopptak;215 604;Medier og kommunikasjon, årsstudium;Oslo;MEDIEFAG;2025;45.2
Førstegangsvitnemålskvote;UIO;Suppleringsopptak;185 604;Medier og kommunikasjon, årsstudium;Oslo;MEDIEFAG;2025;33.8
Ordinær kvote;OSLOMET;Suppleringsopptak;215 604;Medier og kommunikasjon, årsstudium;Oslo;MEDIEFAG;2025;62
Ordinær kvote;UIO;Suppleringsopptak;185 604;Medier og kommunikasjon, årsstudium;Oslo;MEDIEFAG;2025;54.5
Førstegangsvitnemålskvote;UIB;Hovedopptak;184 851;Medier og kommunikasjon, bachelor;Bergen;MEDIEFAG;2025;43.5
Ordinær kvote;UIB;Hovedopptak;184 851;Medier og kommunikasjon, bachelor;Bergen;MEDIEFAG;2025;46.6
Førstegangsvitnemålskvote;UIB;Suppleringsopptak;184 851;Medier og kommunikasjon, bachelor;Bergen;MEDIEFAG;2025;43.1
Ordinær kvote;UIB;Suppleringsopptak;184 851;Medier og kommunikasjon, bachelor;Bergen;MEDIEFAG;2025;46.6
Førstegangsvitnemålskvote;OSLOMET;Hovedopptak;215 850;Medier og kommunikasjon, bachelor;Oslo;MEDIEFAG;2025;45
Førstegangsvitnemålskvote;UIO;Hovedopptak;185 851;Medier og kommunikasjon, bachelor;Oslo;MEDIEFAG;2025;42.1
Ordinær kvote;OSLOMET;Hovedopptak;215 850;Medier og kommunikasjon, bachelor;Oslo;MEDIEFAG;2025;52.2
Ordinær kvote;UIO;Hovedopptak;185 851;Medier og kommunikasjon, bachelor;Oslo;MEDIEFAG;2025;48.8
Førstegangsvitnemålskvote;OSLOMET;Suppleringsopptak;215 850;Medier og kommunikasjon, bachelor;Oslo;MEDIEFAG;2025;45
Førstegangsvitnemålskvote;UIO;Suppleringsopptak;185 851;Medier og kommunikasjon, bachelor;Oslo;MEDIEFAG;2025;42.1
Ordinær kvote;OSLOMET;Suppleringsopptak;215 850;Medier og kommunikasjon, bachelor;Oslo;MEDIEFAG;2025;52.2
Ordinær kvote;UIO;Suppleringsopptak;185 851;Medier og kommunikasjon, bachelor;Oslo;MEDIEFAG;2025;48.8
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 136;Medievitenskap, årsstudium;Trondheim;MEDIEFAG;2025;0
Ordinær kvote;NTNU;Hovedopptak;194 136;Medievitenskap, årsstudium;Trondheim;MEDIEFAG;2025;0
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 136;Medievitenskap, årsstudium;Trondheim;MEDIEFAG;2025;0
Ordinær kvote;NTNU;Suppleringsopptak;194 136;Medievitenskap, årsstudium;Trondheim;MEDIEFAG;2025;0
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 851;Medievitenskap, bachelor;Trondheim;MEDIEFAG;2025;41.7
Ordinær kvote;NTNU;Hovedopptak;194 851;Medievitenskap, bachelor;Trondheim;MEDIEFAG;2025;41.6
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 851;Medievitenskap, bachelor;Trondheim;MEDIEFAG;2025;41.7
Ordinær kvote;NTNU;Suppleringsopptak;194 851;Medievitenskap, bachelor;Trondheim;MEDIEFAG;2025;41.6
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 740;Medisin;Tromsø;HELSEFAG - MEDISIN;2025;57.1
Ordinær kvote;UIT;Hovedopptak;186 740;Medisin;Tromsø;HELSEFAG - MEDISIN;2025;66
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 740;Medisin;Tromsø;HELSEFAG - MEDISIN;2025;57.1
Ordinær kvote;UIT;Suppleringsopptak;186 740;Medisin;Tromsø;HELSEFAG - MEDISIN;2025;66
Førstegangsvitnemålskvote;UIB;Hovedopptak;184 740;Medisin, Bergen;Bergen;HELSEFAG - MEDISIN;2025;58.5
Ordinær kvote;UIB;Hovedopptak;184 740;Medisin, Bergen;Bergen;HELSEFAG - MEDISIN;2025;67.2
Førstegangsvitnemålskvote;UIB;Suppleringsopptak;184 740;Medisin, Bergen;Bergen;HELSEFAG - MEDISIN;2025;58.4
Ordinær kvote;UIB;Suppleringsopptak;184 740;Medisin, Bergen;Bergen;HELSEFAG - MEDISIN;2025;67.2
Førstegangsvitnemålskvote;UIB;Hovedopptak;184 498;Medisin, Bergen/Førde;Bergen;HELSEFAG - MEDISIN;2025;56.8
Ordinær kvote;UIB;Hovedopptak;184 498;Medisin, Bergen/Førde;Bergen;HELSEFAG - MEDISIN;2025;66.1
Førstegangsvitnemålskvote;UIB;Suppleringsopptak;184 498;Medisin, Bergen/Førde;Bergen;HELSEFAG - MEDISIN;2025;56.7
Ordinær kvote;UIB;Suppleringsopptak;184 498;Medisin, Bergen/Førde;Bergen;HELSEFAG - MEDISIN;2025;65.9
Førstegangsvitnemålskvote;UIB;Hovedopptak;184 499;Medisin, Bergen/Stavanger;Bergen;HELSEFAG - MEDISIN;2025;57.6
Ordinær kvote;UIB;Hovedopptak;184 499;Medisin, Bergen/Stavanger;Bergen;HELSEFAG - MEDISIN;2025;66.3
Førstegangsvitnemålskvote;UIB;Suppleringsopptak;184 499;Medisin, Bergen/Stavanger;Bergen;HELSEFAG - MEDISIN;2025;57.3
Ordinær kvote;UIB;Suppleringsopptak;184 499;Medisin, Bergen/Stavanger;Bergen;HELSEFAG - MEDISIN;2025;66.1
Førstegangsvitnemålskvote;UIO;Hovedopptak;185 740;Medisin, Oslo, høst;Oslo;HELSEFAG - MEDISIN;2025;60.5
Ordinær kvote;UIO;Hovedopptak;185 740;Medisin, Oslo, høst;Oslo;HELSEFAG - MEDISIN;2025;69.6
Førstegangsvitnemålskvote;UIO;Suppleringsopptak;185 740;Medisin, Oslo, høst;Oslo;HELSEFAG - MEDISIN;2025;60.5
Ordinær kvote;UIO;Suppleringsopptak;185 740;Medisin, Oslo, høst;Oslo;HELSEFAG - MEDISIN;2025;69.6
Førstegangsvitnemålskvote;UIO;Hovedopptak;185 745;Medisin, Oslo, vår;Oslo;HELSEFAG - MEDISIN;2025;58.1
Ordinær kvote;UIO;Hovedopptak;185 745;Medisin, Oslo, vår;Oslo;HELSEFAG - MEDISIN;2025;68.1
Førstegangsvitnemålskvote;UIO;Suppleringsopptak;185 745;Medisin, Oslo, vår;Oslo;HELSEFAG - MEDISIN;2025;58.1
Ordinær kvote;UIO;Suppleringsopptak;185 745;Medisin, Oslo, vår;Oslo;HELSEFAG - MEDISIN;2025;68.1
Førstegangsvitnemålskvote;UIO;Hovedopptak;185 497;Medisin, Oslo/Innlandet, høst;Oslo;HELSEFAG - MEDISIN;2025;57.7
Ordinær kvote;UIO;Hovedopptak;185 497;Medisin, Oslo/Innlandet, høst;Oslo;HELSEFAG - MEDISIN;2025;68
Førstegangsvitnemålskvote;UIO;Suppleringsopptak;185 497;Medisin, Oslo/Innlandet, høst;Oslo;HELSEFAG - MEDISIN;2025;57.7
Ordinær kvote;UIO;Suppleringsopptak;185 497;Medisin, Oslo/Innlandet, høst;Oslo;HELSEFAG - MEDISIN;2025;68
Førstegangsvitnemålskvote;UIO;Hovedopptak;185 498;Medisin, Oslo/Kristiansand, høst;Oslo;HELSEFAG - MEDISIN;2025;58.6
Ordinær kvote;UIO;Hovedopptak;185 498;Medisin, Oslo/Kristiansand, høst;Oslo;HELSEFAG - MEDISIN;2025;68.3
Førstegangsvitnemålskvote;UIO;Suppleringsopptak;185 498;Medisin, Oslo/Kristiansand, høst;Oslo;HELSEFAG - MEDISIN;2025;58.6
Ordinær kvote;UIO;Suppleringsopptak;185 498;Medisin, Oslo/Kristiansand, høst;Oslo;HELSEFAG - MEDISIN;2025;68.3
Førstegangsvitnemålskvote;UIO;Hovedopptak;185 499;Medisin, Oslo/Kristiansand, vår;Oslo;HELSEFAG - MEDISIN;2025;57.8
Ordinær kvote;UIO;Hovedopptak;185 499;Medisin, Oslo/Kristiansand, vår;Oslo;HELSEFAG - MEDISIN;2025;67.8
Førstegangsvitnemålskvote;UIO;Suppleringsopptak;185 499;Medisin, Oslo/Kristiansand, vår;Oslo;HELSEFAG - MEDISIN;2025;57.8
Ordinær kvote;UIO;Suppleringsopptak;185 499;Medisin, Oslo/Kristiansand, vår;Oslo;HELSEFAG - MEDISIN;2025;67.8
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 740;Medisin, Trondheim;Trondheim;HELSEFAG - MEDISIN;2025;61
Ordinær kvote;NTNU;Hovedopptak;194 740;Medisin, Trondheim;Trondheim;HELSEFAG - MEDISIN;2025;68.5
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 740;Medisin, Trondheim;Trondheim;HELSEFAG - MEDISIN;2025;60.7
Ordinær kvote;NTNU;Suppleringsopptak;194 740;Medisin, Trondheim;Trondheim;HELSEFAG - MEDISIN;2025;68.4
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 499;Medisin, Trondheim/Ålesund;Ålesund;HELSEFAG - MEDISIN;2025;58.2
Ordinær kvote;NTNU;Hovedopptak;194 499;Medisin, Trondheim/Ålesund;Ålesund;HELSEFAG - MEDISIN;2025;66.9
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 499;Medisin, Trondheim/Ålesund;Ålesund;HELSEFAG - MEDISIN;2025;57.6
Ordinær kvote;NTNU;Suppleringsopptak;194 499;Medisin, Trondheim/Ålesund;Ålesund;HELSEFAG - MEDISIN;2025;66.4
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 497;Medisin, Trondheim/Gjøvik;Gjøvik;HELSEFAG - MEDISIN;2025;57.5
Ordinær kvote;NTNU;Hovedopptak;194 497;Medisin, Trondheim/Gjøvik;Gjøvik;HELSEFAG - MEDISIN;2025;66.6
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 497;Medisin, Trondheim/Gjøvik;Gjøvik;HELSEFAG - MEDISIN;2025;57.3
Ordinær kvote;NTNU;Suppleringsopptak;194 497;Medisin, Trondheim/Gjøvik;Gjøvik;HELSEFAG - MEDISIN;2025;66.4
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 498;Medisin, Trondheim/Levanger;Levanger;HELSEFAG - MEDISIN;2025;58.6
Ordinær kvote;NTNU;Hovedopptak;194 498;Medisin, Trondheim/Levanger;Levanger;HELSEFAG - MEDISIN;2025;67
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 498;Medisin, Trondheim/Levanger;Levanger;HELSEFAG - MEDISIN;2025;58.3
Ordinær kvote;NTNU;Suppleringsopptak;194 498;Medisin, Trondheim/Levanger;Levanger;HELSEFAG - MEDISIN;2025;66.4
Førstegangsvitnemålskvote;UIB;Hovedopptak;184 783;Medisinsk teknologi (sivilingeniør) ;Bergen;TEKNO - SIVING;2025;55.8
Ordinær kvote;UIB;Hovedopptak;184 783;Medisinsk teknologi (sivilingeniør) ;Bergen;TEKNO - SIVING;2025;58.8
Førstegangsvitnemålskvote;UIB;Suppleringsopptak;184 783;Medisinsk teknologi (sivilingeniør) ;Bergen;TEKNO - SIVING;2025;54.6
Ordinær kvote;UIB;Suppleringsopptak;184 783;Medisinsk teknologi (sivilingeniør) ;Bergen;TEKNO - SIVING;2025;58.5
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 186;Menneskelig yteevne i Arktis, årsstudium;Alta;IDRETT;2025;0
Ordinær kvote;UIT;Hovedopptak;186 186;Menneskelig yteevne i Arktis, årsstudium;Alta;IDRETT;2025;0
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 186;Menneskelig yteevne i Arktis, årsstudium;Alta;IDRETT;2025;0
Ordinær kvote;UIT;Suppleringsopptak;186 186;Menneskelig yteevne i Arktis, årsstudium;Alta;IDRETT;2025;0
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 203;Menneskelig yteevne i Arktis, bachelor;Alta;IDRETT;2025;0
Ordinær kvote;UIT;Hovedopptak;186 203;Menneskelig yteevne i Arktis, bachelor;Alta;IDRETT;2025;0
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 203;Menneskelig yteevne i Arktis, bachelor;Alta;IDRETT;2025;0
Ordinær kvote;UIT;Suppleringsopptak;186 203;Menneskelig yteevne i Arktis, bachelor;Alta;IDRETT;2025;0
Førstegangsvitnemålskvote;UIO;Hovedopptak;185 923;Midtøsten-studier med arabisk;Oslo;SPRÅK;2025;0
Ordinær kvote;UIO;Hovedopptak;185 923;Midtøsten-studier med arabisk;Oslo;SPRÅK;2025;48.5
Førstegangsvitnemålskvote;UIO;Suppleringsopptak;185 923;Midtøsten-studier med arabisk;Oslo;SPRÅK;2025;0
Ordinær kvote;UIO;Suppleringsopptak;185 923;Midtøsten-studier med arabisk;Oslo;SPRÅK;2025;48.5
Førstegangsvitnemålskvote;UIO;Hovedopptak;185 598;Midtøsten-studier med persisk;Oslo;SPRÅK;2025;0
Ordinær kvote;UIO;Hovedopptak;185 598;Midtøsten-studier med persisk;Oslo;SPRÅK;2025;0
Førstegangsvitnemålskvote;UIO;Suppleringsopptak;185 598;Midtøsten-studier med persisk;Oslo;SPRÅK;2025;0
Ordinær kvote;UIO;Suppleringsopptak;185 598;Midtøsten-studier med persisk;Oslo;SPRÅK;2025;0
Førstegangsvitnemålskvote;UIO;Hovedopptak;185 461;Midtøsten-studier med tyrkisk;Oslo;SPRÅK;2025;0
Ordinær kvote;UIO;Hovedopptak;185 461;Midtøsten-studier med tyrkisk;Oslo;SPRÅK;2025;0
Førstegangsvitnemålskvote;UIO;Suppleringsopptak;185 461;Midtøsten-studier med tyrkisk;Oslo;SPRÅK;2025;0
Ordinær kvote;UIO;Suppleringsopptak;185 461;Midtøsten-studier med tyrkisk;Oslo;SPRÅK;2025;0
Førstegangsvitnemålskvote;OSLOMET;Hovedopptak;215 242;Migrasjons- og integrasjonsforvaltning;Oslo;SAMFUNN;2025;0
Ordinær kvote;OSLOMET;Hovedopptak;215 242;Migrasjons- og integrasjonsforvaltning;Oslo;SAMFUNN;2025;0
Førstegangsvitnemålskvote;OSLOMET;Suppleringsopptak;215 242;Migrasjons- og integrasjonsforvaltning;Oslo;SAMFUNN;2025;0
Ordinær kvote;OSLOMET;Suppleringsopptak;215 242;Migrasjons- og integrasjonsforvaltning;Oslo;SAMFUNN;2025;0
Førstegangsvitnemålskvote;NMBU;Hovedopptak;192 784;Miljøfysikk og fornybar energi;Ås;TEKNO - SIVING;2025;49.2
Ordinær kvote;NMBU;Hovedopptak;192 784;Miljøfysikk og fornybar energi;Ås;TEKNO - SIVING;2025;51.6
Førstegangsvitnemålskvote;NMBU;Suppleringsopptak;192 784;Miljøfysikk og fornybar energi;Ås;TEKNO - SIVING;2025;47.6
Ordinær kvote;NMBU;Suppleringsopptak;192 784;Miljøfysikk og fornybar energi;Ås;TEKNO - SIVING;2025;47
Førstegangsvitnemålskvote;AHS;Hovedopptak;255 202;Miljøterapi i et mangfoldig samfunn;Kristiansand;SAMFUNN;2025;0
Ordinær kvote;AHS;Hovedopptak;255 202;Miljøterapi i et mangfoldig samfunn;Kristiansand;SAMFUNN;2025;0
Førstegangsvitnemålskvote;AHS;Suppleringsopptak;255 202;Miljøterapi i et mangfoldig samfunn;Kristiansand;SAMFUNN;2025;0
Ordinær kvote;AHS;Suppleringsopptak;255 202;Miljøterapi i et mangfoldig samfunn;Kristiansand;SAMFUNN;2025;0
Førstegangsvitnemålskvote;NMBU;Hovedopptak;192 377;Miljøvitenskap;Ås;REALFAG;2025;0
Ordinær kvote;NMBU;Hovedopptak;192 377;Miljøvitenskap;Ås;REALFAG;2025;0
Førstegangsvitnemålskvote;NMBU;Suppleringsopptak;192 377;Miljøvitenskap;Ås;REALFAG;2025;0
Ordinær kvote;NMBU;Suppleringsopptak;192 377;Miljøvitenskap;Ås;REALFAG;2025;0
Førstegangsvitnemålskvote;UIB;Hovedopptak;184 865;Molekylærbiologi;Bergen;REALFAG;2025;0
Ordinær kvote;UIB;Hovedopptak;184 865;Molekylærbiologi;Bergen;REALFAG;2025;0
Førstegangsvitnemålskvote;UIB;Suppleringsopptak;184 865;Molekylærbiologi;Bergen;REALFAG;2025;0
Ordinær kvote;UIB;Suppleringsopptak;184 865;Molekylærbiologi;Bergen;REALFAG;2025;0
Førstegangsvitnemålskvote;UIA;Hovedopptak;201 149;Multimedieteknologi og -design;Grimstad;TEKNO - ANNET;2025;0
Ordinær kvote;UIA;Hovedopptak;201 149;Multimedieteknologi og -design;Grimstad;TEKNO - ANNET;2025;0
Førstegangsvitnemålskvote;UIA;Suppleringsopptak;201 149;Multimedieteknologi og -design;Grimstad;TEKNO - ANNET;2025;0
Ordinær kvote;UIA;Suppleringsopptak;201 149;Multimedieteknologi og -design;Grimstad;TEKNO - ANNET;2025;0
Førstegangsvitnemålskvote;NLA;Hovedopptak;254 667;Musikk;Bergen;ESTETISK;2025;0
Ordinær kvote;NLA;Hovedopptak;254 667;Musikk;Bergen;ESTETISK;2025;0
Førstegangsvitnemålskvote;NLA;Suppleringsopptak;254 667;Musikk;Bergen;ESTETISK;2025;0
Ordinær kvote;NLA;Suppleringsopptak;254 667;Musikk;Bergen;ESTETISK;2025;0
Førstegangsvitnemålskvote;INN;Hovedopptak;209 667;Musikk;Hamar;ESTETISK;2025;0
Ordinær kvote;INN;Hovedopptak;209 667;Musikk;Hamar;ESTETISK;2025;0
Førstegangsvitnemålskvote;INN;Suppleringsopptak;209 667;Musikk;Hamar;ESTETISK;2025;0
Ordinær kvote;INN;Suppleringsopptak;209 667;Musikk;Hamar;ESTETISK;2025;0
Førstegangsvitnemålskvote;AHS;Hovedopptak;255 777;Musikk;Kristiansand;ESTETISK;2025;0
Førstegangsvitnemålskvote;UIA;Hovedopptak;201 667;Musikk;Kristiansand;ESTETISK;2025;0
Ordinær kvote;AHS;Hovedopptak;255 777;Musikk;Kristiansand;ESTETISK;2025;0
Ordinær kvote;UIA;Hovedopptak;201 667;Musikk;Kristiansand;ESTETISK;2025;0
Førstegangsvitnemålskvote;AHS;Suppleringsopptak;255 777;Musikk;Kristiansand;ESTETISK;2025;0
Førstegangsvitnemålskvote;UIA;Suppleringsopptak;201 667;Musikk;Kristiansand;ESTETISK;2025;0
Ordinær kvote;AHS;Suppleringsopptak;255 777;Musikk;Kristiansand;ESTETISK;2025;0
Ordinær kvote;UIA;Suppleringsopptak;201 667;Musikk;Kristiansand;ESTETISK;2025;0
Førstegangsvitnemålskvote;HVL;Hovedopptak;203 667;Musikk;Stord;ESTETISK;2025;0
Ordinær kvote;HVL;Hovedopptak;203 667;Musikk;Stord;ESTETISK;2025;0
Førstegangsvitnemålskvote;HVL;Suppleringsopptak;203 667;Musikk;Stord;ESTETISK;2025;0
Ordinær kvote;HVL;Suppleringsopptak;203 667;Musikk;Stord;ESTETISK;2025;0
Førstegangsvitnemålskvote;AHS;Hovedopptak;255 792;Musikk og helse;Kristiansand;ESTETISK;2025;0
Ordinær kvote;AHS;Hovedopptak;255 792;Musikk og helse;Kristiansand;ESTETISK;2025;0
