Kvote;Lærested;Opptaksrunde;Studiekode;Studienavn;Studiested;Utdanningsområde og -type;År;Poenggrense
Ordinær kvote;DMMH;Suppleringsopptak;253 133;Barnehagelærer, deltid, Trondheim;;LÆRER - BHGLÆRER;2022;0
Førstegangsvitnemålskvote;USN;Hovedopptak;222 131;Barnehagelærer, deltid, Vestfold;;LÆRER - BHGLÆRER;2022;0
Ordinær kvote;USN;Hovedopptak;222 131;Barnehagelærer, deltid, Vestfold;;LÆRER - BHGLÆRER;2022;0
Førstegangsvitnemålskvote;USN;Suppleringsopptak;222 131;Barnehagelærer, deltid, Vestfold;;LÆRER - BHGLÆRER;2022;0
Ordinær kvote;USN;Suppleringsopptak;222 131;Barnehagelærer, deltid, Vestfold;;LÆRER - BHGLÆRER;2022;0
Førstegangsvitnemålskvote;USN;Hovedopptak;222 132;Barnehagelærer, Drammen;;LÆRER - BHGLÆRER;2022;0
Ordinær kvote;USN;Hovedopptak;222 132;Barnehagelærer, Drammen;;LÆRER - BHGLÆRER;2022;0
Førstegangsvitnemålskvote;USN;Suppleringsopptak;222 132;Barnehagelærer, Drammen;;LÆRER - BHGLÆRER;2022;0
Ordinær kvote;USN;Suppleringsopptak;222 132;Barnehagelærer, Drammen;;LÆRER - BHGLÆRER;2022;0
Førstegangsvitnemålskvote;DMMH;Hovedopptak;253 529;Barnehagelærer, flerkulturell forståelse;;LÆRER - BHGLÆRER;2022;0
Ordinær kvote;DMMH;Hovedopptak;253 529;Barnehagelærer, flerkulturell forståelse;;LÆRER - BHGLÆRER;2022;0
Førstegangsvitnemålskvote;DMMH;Suppleringsopptak;253 529;Barnehagelærer, flerkulturell forståelse;;LÆRER - BHGLÆRER;2022;0
Ordinær kvote;DMMH;Suppleringsopptak;253 529;Barnehagelærer, flerkulturell forståelse;;LÆRER - BHGLÆRER;2022;0
Førstegangsvitnemålskvote;UIA;Hovedopptak;201 132;Barnehagelærer, Grimstad;;LÆRER - BHGLÆRER;2022;0
Ordinær kvote;UIA;Hovedopptak;201 132;Barnehagelærer, Grimstad;;LÆRER - BHGLÆRER;2022;39.2
Førstegangsvitnemålskvote;UIA;Suppleringsopptak;201 132;Barnehagelærer, Grimstad;;LÆRER - BHGLÆRER;2022;0
Ordinær kvote;UIA;Suppleringsopptak;201 132;Barnehagelærer, Grimstad;;LÆRER - BHGLÆRER;2022;39
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 134;Barnehagelærer, Harstad, samlingsbasert;;LÆRER - BHGLÆRER;2022;0
Ordinær kvote;UIT;Hovedopptak;186 134;Barnehagelærer, Harstad, samlingsbasert;;LÆRER - BHGLÆRER;2022;0
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 134;Barnehagelærer, Harstad, samlingsbasert;;LÆRER - BHGLÆRER;2022;0
Ordinær kvote;UIT;Suppleringsopptak;186 134;Barnehagelærer, Harstad, samlingsbasert;;LÆRER - BHGLÆRER;2022;0
Førstegangsvitnemålskvote;UIA;Hovedopptak;201 130;Barnehagelærer, Kristiansand;;LÆRER - BHGLÆRER;2022;0
Ordinær kvote;UIA;Hovedopptak;201 130;Barnehagelærer, Kristiansand;;LÆRER - BHGLÆRER;2022;0
Førstegangsvitnemålskvote;UIA;Suppleringsopptak;201 130;Barnehagelærer, Kristiansand;;LÆRER - BHGLÆRER;2022;0
Ordinær kvote;UIA;Suppleringsopptak;201 130;Barnehagelærer, Kristiansand;;LÆRER - BHGLÆRER;2022;0
Førstegangsvitnemålskvote;DMMH;Hovedopptak;253 134;Barnehagelærer, ledelse, deltid;;LÆRER - BHGLÆRER;2022;0
Ordinær kvote;DMMH;Hovedopptak;253 134;Barnehagelærer, ledelse, deltid;;LÆRER - BHGLÆRER;2022;0
Førstegangsvitnemålskvote;DMMH;Suppleringsopptak;253 134;Barnehagelærer, ledelse, deltid;;LÆRER - BHGLÆRER;2022;0
Ordinær kvote;DMMH;Suppleringsopptak;253 134;Barnehagelærer, ledelse, deltid;;LÆRER - BHGLÆRER;2022;0
Førstegangsvitnemålskvote;NORD;Hovedopptak;204 134;Barnehagelærer, Levanger;;LÆRER - BHGLÆRER;2022;0
Ordinær kvote;NORD;Hovedopptak;204 134;Barnehagelærer, Levanger;;LÆRER - BHGLÆRER;2022;0
Førstegangsvitnemålskvote;NORD;Suppleringsopptak;204 134;Barnehagelærer, Levanger;;LÆRER - BHGLÆRER;2022;0
Ordinær kvote;NORD;Suppleringsopptak;204 134;Barnehagelærer, Levanger;;LÆRER - BHGLÆRER;2022;0
Førstegangsvitnemålskvote;DMMH;Hovedopptak;253 131;Barnehagelærer, musikk, drama, kunst og håndverk;;LÆRER - BHGLÆRER;2022;0
Ordinær kvote;DMMH;Hovedopptak;253 131;Barnehagelærer, musikk, drama, kunst og håndverk;;LÆRER - BHGLÆRER;2022;0
Førstegangsvitnemålskvote;DMMH;Suppleringsopptak;253 131;Barnehagelærer, musikk, drama, kunst og håndverk;;LÆRER - BHGLÆRER;2022;0
Ordinær kvote;DMMH;Suppleringsopptak;253 131;Barnehagelærer, musikk, drama, kunst og håndverk;;LÆRER - BHGLÆRER;2022;0
Førstegangsvitnemålskvote;DMMH;Hovedopptak;253 132;Barnehagelærer, natur- og friluftsliv;;LÆRER - BHGLÆRER;2022;0
Ordinær kvote;DMMH;Hovedopptak;253 132;Barnehagelærer, natur- og friluftsliv;;LÆRER - BHGLÆRER;2022;0
Førstegangsvitnemålskvote;DMMH;Suppleringsopptak;253 132;Barnehagelærer, natur- og friluftsliv;;LÆRER - BHGLÆRER;2022;0
Ordinær kvote;DMMH;Suppleringsopptak;253 132;Barnehagelærer, natur- og friluftsliv;;LÆRER - BHGLÆRER;2022;0
Førstegangsvitnemålskvote;USN;Hovedopptak;222 135;Barnehagelærer, Notodden;Notodden;LÆRER - BHGLÆRER;2022;0
Ordinær kvote;USN;Hovedopptak;222 135;Barnehagelærer, Notodden;Notodden;LÆRER - BHGLÆRER;2022;0
Førstegangsvitnemålskvote;USN;Suppleringsopptak;222 135;Barnehagelærer, Notodden;Notodden;LÆRER - BHGLÆRER;2022;0
Ordinær kvote;USN;Suppleringsopptak;222 135;Barnehagelærer, Notodden;Notodden;LÆRER - BHGLÆRER;2022;0
Førstegangsvitnemålskvote;USN;Hovedopptak;222 133;Barnehagelærer, Porsgrunn;;LÆRER - BHGLÆRER;2022;0
Ordinær kvote;USN;Hovedopptak;222 133;Barnehagelærer, Porsgrunn;;LÆRER - BHGLÆRER;2022;0
Førstegangsvitnemålskvote;USN;Suppleringsopptak;222 133;Barnehagelærer, Porsgrunn;;LÆRER - BHGLÆRER;2022;0
Ordinær kvote;USN;Suppleringsopptak;222 133;Barnehagelærer, Porsgrunn;;LÆRER - BHGLÆRER;2022;0
Førstegangsvitnemålskvote;INN;Hovedopptak;209 132;Barnehagelærer, samlingsbasert;;LÆRER - BHGLÆRER;2022;0
Ordinær kvote;INN;Hovedopptak;209 132;Barnehagelærer, samlingsbasert;;LÆRER - BHGLÆRER;2022;0
Førstegangsvitnemålskvote;INN;Suppleringsopptak;209 132;Barnehagelærer, samlingsbasert;;LÆRER - BHGLÆRER;2022;0
Ordinær kvote;INN;Suppleringsopptak;209 132;Barnehagelærer, samlingsbasert;;LÆRER - BHGLÆRER;2022;0
Førstegangsvitnemålskvote;HVL;Hovedopptak;203 445;Barnehagelærer, Sogndal;;LÆRER - BHGLÆRER;2022;0
Ordinær kvote;HVL;Hovedopptak;203 445;Barnehagelærer, Sogndal;;LÆRER - BHGLÆRER;2022;0
Førstegangsvitnemålskvote;HVL;Suppleringsopptak;203 445;Barnehagelærer, Sogndal;;LÆRER - BHGLÆRER;2022;0
Ordinær kvote;HVL;Suppleringsopptak;203 445;Barnehagelærer, Sogndal;;LÆRER - BHGLÆRER;2022;0
Førstegangsvitnemålskvote;HVL;Hovedopptak;203 135;Barnehagelærer, Stord;;LÆRER - BHGLÆRER;2022;0
Ordinær kvote;HVL;Hovedopptak;203 135;Barnehagelærer, Stord;;LÆRER - BHGLÆRER;2022;0
Førstegangsvitnemålskvote;HVL;Suppleringsopptak;203 135;Barnehagelærer, Stord;;LÆRER - BHGLÆRER;2022;0
Ordinær kvote;HVL;Suppleringsopptak;203 135;Barnehagelærer, Stord;;LÆRER - BHGLÆRER;2022;0
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 130;Barnehagelærer, Tromsø;;LÆRER - BHGLÆRER;2022;0
Ordinær kvote;UIT;Hovedopptak;186 130;Barnehagelærer, Tromsø;;LÆRER - BHGLÆRER;2022;0
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 130;Barnehagelærer, Tromsø;;LÆRER - BHGLÆRER;2022;0
Ordinær kvote;UIT;Suppleringsopptak;186 130;Barnehagelærer, Tromsø;;LÆRER - BHGLÆRER;2022;0
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 132;Barnehagelærer, Tromsø, samlingsbasert;;LÆRER - BHGLÆRER;2022;0
Ordinær kvote;UIT;Hovedopptak;186 132;Barnehagelærer, Tromsø, samlingsbasert;;LÆRER - BHGLÆRER;2022;0
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 132;Barnehagelærer, Tromsø, samlingsbasert;;LÆRER - BHGLÆRER;2022;0
Ordinær kvote;UIT;Suppleringsopptak;186 132;Barnehagelærer, Tromsø, samlingsbasert;;LÆRER - BHGLÆRER;2022;0
Førstegangsvitnemålskvote;USN;Hovedopptak;222 130;Barnehagelærer, Vestfold;;LÆRER - BHGLÆRER;2022;0
Ordinær kvote;USN;Hovedopptak;222 130;Barnehagelærer, Vestfold;;LÆRER - BHGLÆRER;2022;0
Førstegangsvitnemålskvote;USN;Suppleringsopptak;222 130;Barnehagelærer, Vestfold;;LÆRER - BHGLÆRER;2022;0
Ordinær kvote;USN;Suppleringsopptak;222 130;Barnehagelærer, Vestfold;;LÆRER - BHGLÆRER;2022;0
Førstegangsvitnemålskvote;HIØ;Hovedopptak;224 070;Barnevern;;HELSEFAG - BARNEVER;2022;39
Førstegangsvitnemålskvote;HVL;Hovedopptak;203 070;Barnevern;;HELSEFAG - BARNEVER;2022;36.1
Førstegangsvitnemålskvote;INN;Hovedopptak;209 070;Barnevern;;HELSEFAG - BARNEVER;2022;37.6
Førstegangsvitnemålskvote;NORD;Hovedopptak;204 070;Barnevern;;HELSEFAG - BARNEVER;2022;40
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 070;Barnevern;;HELSEFAG - BARNEVER;2022;46.2
Førstegangsvitnemålskvote;OSLOMET;Hovedopptak;215 070;Barnevern;;HELSEFAG - BARNEVER;2022;45.6
Førstegangsvitnemålskvote;UIA;Hovedopptak;201 070;Barnevern;;HELSEFAG - BARNEVER;2022;43.9
Førstegangsvitnemålskvote;UIS;Hovedopptak;217 070;Barnevern;;HELSEFAG - BARNEVER;2022;39.4
Førstegangsvitnemålskvote;USN;Hovedopptak;222 070;Barnevern;;HELSEFAG - BARNEVER;2022;38.4
Ordinær kvote;HIØ;Hovedopptak;224 070;Barnevern;;HELSEFAG - BARNEVER;2022;46.3
Ordinær kvote;HVL;Hovedopptak;203 070;Barnevern;;HELSEFAG - BARNEVER;2022;43.5
Ordinær kvote;INN;Hovedopptak;209 070;Barnevern;;HELSEFAG - BARNEVER;2022;44.6
Ordinær kvote;NORD;Hovedopptak;204 070;Barnevern;;HELSEFAG - BARNEVER;2022;43.6
Ordinær kvote;NTNU;Hovedopptak;194 070;Barnevern;;HELSEFAG - BARNEVER;2022;47.7
Ordinær kvote;OSLOMET;Hovedopptak;215 070;Barnevern;;HELSEFAG - BARNEVER;2022;51
Ordinær kvote;UIA;Hovedopptak;201 070;Barnevern;;HELSEFAG - BARNEVER;2022;48
Ordinær kvote;UIS;Hovedopptak;217 070;Barnevern;;HELSEFAG - BARNEVER;2022;44.1
Ordinær kvote;USN;Hovedopptak;222 070;Barnevern;;HELSEFAG - BARNEVER;2022;47.5
Førstegangsvitnemålskvote;HIØ;Suppleringsopptak;224 070;Barnevern;;HELSEFAG - BARNEVER;2022;39
Førstegangsvitnemålskvote;HVL;Suppleringsopptak;203 070;Barnevern;;HELSEFAG - BARNEVER;2022;36.1
Førstegangsvitnemålskvote;INN;Suppleringsopptak;209 070;Barnevern;;HELSEFAG - BARNEVER;2022;36.6
Førstegangsvitnemålskvote;NORD;Suppleringsopptak;204 070;Barnevern;;HELSEFAG - BARNEVER;2022;37.1
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 070;Barnevern;;HELSEFAG - BARNEVER;2022;45
Førstegangsvitnemålskvote;OSLOMET;Suppleringsopptak;215 070;Barnevern;;HELSEFAG - BARNEVER;2022;44.7
Førstegangsvitnemålskvote;UIA;Suppleringsopptak;201 070;Barnevern;;HELSEFAG - BARNEVER;2022;42.8
Førstegangsvitnemålskvote;UIS;Suppleringsopptak;217 070;Barnevern;;HELSEFAG - BARNEVER;2022;39.4
Førstegangsvitnemålskvote;USN;Suppleringsopptak;222 070;Barnevern;;HELSEFAG - BARNEVER;2022;37.7
Ordinær kvote;HIØ;Suppleringsopptak;224 070;Barnevern;;HELSEFAG - BARNEVER;2022;46.3
Ordinær kvote;HVL;Suppleringsopptak;203 070;Barnevern;;HELSEFAG - BARNEVER;2022;43
Ordinær kvote;INN;Suppleringsopptak;209 070;Barnevern;;HELSEFAG - BARNEVER;2022;44
Ordinær kvote;NORD;Suppleringsopptak;204 070;Barnevern;;HELSEFAG - BARNEVER;2022;42.6
Ordinær kvote;NTNU;Suppleringsopptak;194 070;Barnevern;;HELSEFAG - BARNEVER;2022;47
Ordinær kvote;OSLOMET;Suppleringsopptak;215 070;Barnevern;;HELSEFAG - BARNEVER;2022;50.5
Ordinær kvote;UIA;Suppleringsopptak;201 070;Barnevern;;HELSEFAG - BARNEVER;2022;47.6
Ordinær kvote;UIS;Suppleringsopptak;217 070;Barnevern;;HELSEFAG - BARNEVER;2022;44.1
Ordinær kvote;USN;Suppleringsopptak;222 070;Barnevern;;HELSEFAG - BARNEVER;2022;47.1
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 070;Barnevern, Alta;;HELSEFAG - BARNEVER;2022;0
Ordinær kvote;UIT;Hovedopptak;186 070;Barnevern, Alta;;HELSEFAG - BARNEVER;2022;0
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 070;Barnevern, Alta;;HELSEFAG - BARNEVER;2022;0
Ordinær kvote;UIT;Suppleringsopptak;186 070;Barnevern, Alta;;HELSEFAG - BARNEVER;2022;0
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 563;Barnevern, Harstad;;HELSEFAG - BARNEVER;2022;0
Ordinær kvote;UIT;Hovedopptak;186 563;Barnevern, Harstad;;HELSEFAG - BARNEVER;2022;35
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 563;Barnevern, Harstad;;HELSEFAG - BARNEVER;2022;0
Ordinær kvote;UIT;Suppleringsopptak;186 563;Barnevern, Harstad;;HELSEFAG - BARNEVER;2022;35
Førstegangsvitnemålskvote;HIM;Hovedopptak;211 164;Bedriftsøkonomi;;ØKADM;2022;0
Førstegangsvitnemålskvote;HIØ;Hovedopptak;224 398;Bedriftsøkonomi;;ØKADM;2022;0
Førstegangsvitnemålskvote;INN;Hovedopptak;209 164;Bedriftsøkonomi;;ØKADM;2022;0
Ordinær kvote;HIM;Hovedopptak;211 164;Bedriftsøkonomi;;ØKADM;2022;0
Ordinær kvote;HIØ;Hovedopptak;224 398;Bedriftsøkonomi;;ØKADM;2022;0
Ordinær kvote;INN;Hovedopptak;209 164;Bedriftsøkonomi;;ØKADM;2022;0
Førstegangsvitnemålskvote;HIM;Suppleringsopptak;211 164;Bedriftsøkonomi;;ØKADM;2022;0
Førstegangsvitnemålskvote;HIØ;Suppleringsopptak;224 398;Bedriftsøkonomi;;ØKADM;2022;0
Førstegangsvitnemålskvote;INN;Suppleringsopptak;209 164;Bedriftsøkonomi;;ØKADM;2022;0
Ordinær kvote;HIM;Suppleringsopptak;211 164;Bedriftsøkonomi;;ØKADM;2022;0
Ordinær kvote;HIØ;Suppleringsopptak;224 398;Bedriftsøkonomi;;ØKADM;2022;0
Ordinær kvote;INN;Suppleringsopptak;209 164;Bedriftsøkonomi;;ØKADM;2022;0
Førstegangsvitnemålskvote;INN;Hovedopptak;209 207;Bedriftsøkonomi, deltid;;ØKADM;2022;0
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 164;Bedriftsøkonomi, deltid;;ØKADM;2022;0
Ordinær kvote;INN;Hovedopptak;209 207;Bedriftsøkonomi, deltid;;ØKADM;2022;54.1
Ordinær kvote;UIT;Hovedopptak;186 164;Bedriftsøkonomi, deltid;;ØKADM;2022;0
Førstegangsvitnemålskvote;INN;Suppleringsopptak;209 207;Bedriftsøkonomi, deltid;;ØKADM;2022;0
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 164;Bedriftsøkonomi, deltid;;ØKADM;2022;0
Ordinær kvote;INN;Suppleringsopptak;209 207;Bedriftsøkonomi, deltid;;ØKADM;2022;51
Ordinær kvote;UIT;Suppleringsopptak;186 164;Bedriftsøkonomi, deltid;;ØKADM;2022;0
Førstegangsvitnemålskvote;INN;Hovedopptak;209 398;Bedriftsøkonomi, Hamar, deltid;;ØKADM;2022;0
Ordinær kvote;INN;Hovedopptak;209 398;Bedriftsøkonomi, Hamar, deltid;;ØKADM;2022;42.7
Førstegangsvitnemålskvote;INN;Suppleringsopptak;209 398;Bedriftsøkonomi, Hamar, deltid;;ØKADM;2022;0
Ordinær kvote;INN;Suppleringsopptak;209 398;Bedriftsøkonomi, Hamar, deltid;;ØKADM;2022;37.1
Førstegangsvitnemålskvote;INN;Hovedopptak;209 530;Beredskap og krisehåndtering;;SAMFUNN;2022;0
Ordinær kvote;INN;Hovedopptak;209 530;Beredskap og krisehåndtering;;SAMFUNN;2022;50.8
Førstegangsvitnemålskvote;INN;Suppleringsopptak;209 530;Beredskap og krisehåndtering;;SAMFUNN;2022;0
Ordinær kvote;INN;Suppleringsopptak;209 530;Beredskap og krisehåndtering;;SAMFUNN;2022;50.8
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 440;Bevegelsesvitenskap, bachelor;;IDRETT;2022;42.6
Ordinær kvote;NTNU;Hovedopptak;194 440;Bevegelsesvitenskap, bachelor;;IDRETT;2022;44.5
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 440;Bevegelsesvitenskap, bachelor;;IDRETT;2022;42.6
Ordinær kvote;NTNU;Suppleringsopptak;194 440;Bevegelsesvitenskap, bachelor;;IDRETT;2022;44.5
Førstegangsvitnemålskvote;FIH;Hovedopptak;258 195;Bibel og misjon;;HISTORIE;2022;0
Ordinær kvote;FIH;Hovedopptak;258 195;Bibel og misjon;;HISTORIE;2022;0
Førstegangsvitnemålskvote;FIH;Suppleringsopptak;258 195;Bibel og misjon;;HISTORIE;2022;0
Ordinær kvote;FIH;Suppleringsopptak;258 195;Bibel og misjon;;HISTORIE;2022;0
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 336;Bibliotek- og dokumentasjonsvitenskap;;MEDIEFAG;2022;0
Ordinær kvote;UIT;Hovedopptak;186 336;Bibliotek- og dokumentasjonsvitenskap;;MEDIEFAG;2022;0
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 336;Bibliotek- og dokumentasjonsvitenskap;;MEDIEFAG;2022;0
Ordinær kvote;UIT;Suppleringsopptak;186 336;Bibliotek- og dokumentasjonsvitenskap;;MEDIEFAG;2022;0
Førstegangsvitnemålskvote;OSLOMET;Hovedopptak;215 603;Bibliotek- og informasjonsvitenskap, årsstudium;;MEDIEFAG;2022;0
Ordinær kvote;OSLOMET;Hovedopptak;215 603;Bibliotek- og informasjonsvitenskap, årsstudium;;MEDIEFAG;2022;54.2
Førstegangsvitnemålskvote;OSLOMET;Suppleringsopptak;215 603;Bibliotek- og informasjonsvitenskap, årsstudium;;MEDIEFAG;2022;0
Ordinær kvote;OSLOMET;Suppleringsopptak;215 603;Bibliotek- og informasjonsvitenskap, årsstudium;;MEDIEFAG;2022;51.1
Førstegangsvitnemålskvote;OSLOMET;Hovedopptak;215 336;Bibliotek- og informasjonsvitenskap, bachelor;;MEDIEFAG;2022;0
Ordinær kvote;OSLOMET;Hovedopptak;215 336;Bibliotek- og informasjonsvitenskap, bachelor;;MEDIEFAG;2022;41.3
Førstegangsvitnemålskvote;OSLOMET;Suppleringsopptak;215 336;Bibliotek- og informasjonsvitenskap, bachelor;;MEDIEFAG;2022;0
Ordinær kvote;OSLOMET;Suppleringsopptak;215 336;Bibliotek- og informasjonsvitenskap, bachelor;;MEDIEFAG;2022;38.6
Førstegangsvitnemålskvote;HIØ;Hovedopptak;224 702;Bioingeniør;;HELSEFAG - BIOING;2022;41.9
Førstegangsvitnemålskvote;HVL;Hovedopptak;203 702;Bioingeniør;;HELSEFAG - BIOING;2022;50.3
Førstegangsvitnemålskvote;INN;Hovedopptak;209 702;Bioingeniør;;HELSEFAG - BIOING;2022;44.6
Førstegangsvitnemålskvote;OSLOMET;Hovedopptak;215 702;Bioingeniør;;HELSEFAG - BIOING;2022;51.4
Førstegangsvitnemålskvote;UIA;Hovedopptak;201 702;Bioingeniør;;HELSEFAG - BIOING;2022;47.5
Ordinær kvote;HIØ;Hovedopptak;224 702;Bioingeniør;;HELSEFAG - BIOING;2022;49.4
Ordinær kvote;HVL;Hovedopptak;203 702;Bioingeniør;;HELSEFAG - BIOING;2022;52.9
Ordinær kvote;INN;Hovedopptak;209 702;Bioingeniør;;HELSEFAG - BIOING;2022;49.5
Ordinær kvote;OSLOMET;Hovedopptak;215 702;Bioingeniør;;HELSEFAG - BIOING;2022;55.6
Ordinær kvote;UIA;Hovedopptak;201 702;Bioingeniør;;HELSEFAG - BIOING;2022;50.9
Førstegangsvitnemålskvote;HIØ;Suppleringsopptak;224 702;Bioingeniør;;HELSEFAG - BIOING;2022;41.9
Førstegangsvitnemålskvote;HVL;Suppleringsopptak;203 702;Bioingeniør;;HELSEFAG - BIOING;2022;49.9
Førstegangsvitnemålskvote;INN;Suppleringsopptak;209 702;Bioingeniør;;HELSEFAG - BIOING;2022;44.6
Førstegangsvitnemålskvote;OSLOMET;Suppleringsopptak;215 702;Bioingeniør;;HELSEFAG - BIOING;2022;50.6
Førstegangsvitnemålskvote;UIA;Suppleringsopptak;201 702;Bioingeniør;;HELSEFAG - BIOING;2022;47.5
Ordinær kvote;HIØ;Suppleringsopptak;224 702;Bioingeniør;;HELSEFAG - BIOING;2022;49.1
Ordinær kvote;HVL;Suppleringsopptak;203 702;Bioingeniør;;HELSEFAG - BIOING;2022;52.9
Ordinær kvote;INN;Suppleringsopptak;209 702;Bioingeniør;;HELSEFAG - BIOING;2022;49.5
Ordinær kvote;OSLOMET;Suppleringsopptak;215 702;Bioingeniør;;HELSEFAG - BIOING;2022;55.6
Ordinær kvote;UIA;Suppleringsopptak;201 702;Bioingeniør;;HELSEFAG - BIOING;2022;50.9
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 299;Bioingeniør, Ålesund;;HELSEFAG - BIOING;2022;47.8
Ordinær kvote;NTNU;Hovedopptak;194 299;Bioingeniør, Ålesund;;HELSEFAG - BIOING;2022;47.7
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 299;Bioingeniør, Ålesund;;HELSEFAG - BIOING;2022;47.8
Ordinær kvote;NTNU;Suppleringsopptak;194 299;Bioingeniør, Ålesund;;HELSEFAG - BIOING;2022;47.7
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 702;Bioingeniør, Trondheim;;HELSEFAG - BIOING;2022;52.6
Ordinær kvote;NTNU;Hovedopptak;194 702;Bioingeniør, Trondheim;;HELSEFAG - BIOING;2022;54.8
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 702;Bioingeniør, Trondheim;;HELSEFAG - BIOING;2022;52.6
Ordinær kvote;NTNU;Suppleringsopptak;194 702;Bioingeniør, Trondheim;;HELSEFAG - BIOING;2022;54.8
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 702;Bioingeniørfag;;HELSEFAG - BIOING;2022;49
Ordinær kvote;UIT;Hovedopptak;186 702;Bioingeniørfag;;HELSEFAG - BIOING;2022;44.1
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 702;Bioingeniørfag;;HELSEFAG - BIOING;2022;49
Ordinær kvote;UIT;Suppleringsopptak;186 702;Bioingeniørfag;;HELSEFAG - BIOING;2022;44.1
Førstegangsvitnemålskvote;NMBU;Hovedopptak;192 327;Biologi;;REALFAG;2022;49.7
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 327;Biologi;;REALFAG;2022;54.1
Førstegangsvitnemålskvote;UIB;Hovedopptak;184 327;Biologi;;REALFAG;2022;0
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 327;Biologi;;REALFAG;2022;0
Ordinær kvote;NMBU;Hovedopptak;192 327;Biologi;;REALFAG;2022;51
Ordinær kvote;NTNU;Hovedopptak;194 327;Biologi;;REALFAG;2022;53.5
Ordinær kvote;UIB;Hovedopptak;184 327;Biologi;;REALFAG;2022;0
Ordinær kvote;UIT;Hovedopptak;186 327;Biologi;;REALFAG;2022;0
Førstegangsvitnemålskvote;NMBU;Suppleringsopptak;192 327;Biologi;;REALFAG;2022;48.8
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 327;Biologi;;REALFAG;2022;53.5
Førstegangsvitnemålskvote;UIB;Suppleringsopptak;184 327;Biologi;;REALFAG;2022;0
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 327;Biologi;;REALFAG;2022;0
Ordinær kvote;NMBU;Suppleringsopptak;192 327;Biologi;;REALFAG;2022;50.2
Ordinær kvote;NTNU;Suppleringsopptak;194 327;Biologi;;REALFAG;2022;53.5
Ordinær kvote;UIB;Suppleringsopptak;184 327;Biologi;;REALFAG;2022;0
Ordinær kvote;UIT;Suppleringsopptak;186 327;Biologi;;REALFAG;2022;0
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 184;Biologi og kjemi, realfag;;REALFAG;2022;55
Ordinær kvote;NTNU;Hovedopptak;194 184;Biologi og kjemi, realfag;;REALFAG;2022;56.5
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 184;Biologi og kjemi, realfag;;REALFAG;2022;54.6
Ordinær kvote;NTNU;Suppleringsopptak;194 184;Biologi og kjemi, realfag;;REALFAG;2022;56.2
Førstegangsvitnemålskvote;UIA;Hovedopptak;201 184;Biologi, årsstudium;;REALFAG;2022;0
Ordinær kvote;UIA;Hovedopptak;201 184;Biologi, årsstudium;;REALFAG;2022;0
Førstegangsvitnemålskvote;UIA;Suppleringsopptak;201 184;Biologi, årsstudium;;REALFAG;2022;0
Ordinær kvote;UIA;Suppleringsopptak;201 184;Biologi, årsstudium;;REALFAG;2022;0
Førstegangsvitnemålskvote;NORD;Hovedopptak;204 327;Biologi, bachelor;;REALFAG;2022;0
Førstegangsvitnemålskvote;UIA;Hovedopptak;201 327;Biologi, bachelor;;REALFAG;2022;0
Ordinær kvote;NORD;Hovedopptak;204 327;Biologi, bachelor;;REALFAG;2022;0
Ordinær kvote;UIA;Hovedopptak;201 327;Biologi, bachelor;;REALFAG;2022;0
Førstegangsvitnemålskvote;NORD;Suppleringsopptak;204 327;Biologi, bachelor;;REALFAG;2022;0
Førstegangsvitnemålskvote;UIA;Suppleringsopptak;201 327;Biologi, bachelor;;REALFAG;2022;0
Ordinær kvote;NORD;Suppleringsopptak;204 327;Biologi, bachelor;;REALFAG;2022;0
Ordinær kvote;UIA;Suppleringsopptak;201 327;Biologi, bachelor;;REALFAG;2022;0
Førstegangsvitnemålskvote;UIS;Hovedopptak;217 860;Biologisk kjemi;;REALFAG;2022;39.8
