Kvote;Lærested;Opptaksrunde;Studiekode;Studienavn;Studiested;Utdanningsområde og -type;År;Poenggrense
Førstegangsvitnemålskvote;DMMH;Suppleringsopptak;253 133;Barnehagelærer, deltid, Trondheim;;LÆRER - BHGLÆRER;2020;0
Ordinær kvote;DMMH;Suppleringsopptak;253 133;Barnehagelærer, deltid, Trondheim;;LÆRER - BHGLÆRER;2020;31.8
Førstegangsvitnemålskvote;USN;Hovedopptak;222 131;Barnehagelærer, deltid, Vestfold;;LÆRER - BHGLÆRER;2020;0
Ordinær kvote;USN;Hovedopptak;222 131;Barnehagelærer, deltid, Vestfold;;LÆRER - BHGLÆRER;2020;32.3
Førstegangsvitnemålskvote;USN;Suppleringsopptak;222 131;Barnehagelærer, deltid, Vestfold;;LÆRER - BHGLÆRER;2020;0
Ordinær kvote;USN;Suppleringsopptak;222 131;Barnehagelærer, deltid, Vestfold;;LÆRER - BHGLÆRER;2020;31.7
Førstegangsvitnemålskvote;USN;Hovedopptak;222 132;Barnehagelærer, Drammen;;LÆRER - BHGLÆRER;2020;34.5
Ordinær kvote;USN;Hovedopptak;222 132;Barnehagelærer, Drammen;;LÆRER - BHGLÆRER;2020;44.6
Førstegangsvitnemålskvote;USN;Suppleringsopptak;222 132;Barnehagelærer, Drammen;;LÆRER - BHGLÆRER;2020;32.1
Ordinær kvote;USN;Suppleringsopptak;222 132;Barnehagelærer, Drammen;;LÆRER - BHGLÆRER;2020;44
Førstegangsvitnemålskvote;DMMH;Hovedopptak;253 529;Barnehagelærer, flerkulturell forståelse;;LÆRER - BHGLÆRER;2020;0
Ordinær kvote;DMMH;Hovedopptak;253 529;Barnehagelærer, flerkulturell forståelse;;LÆRER - BHGLÆRER;2020;35.3
Førstegangsvitnemålskvote;DMMH;Suppleringsopptak;253 529;Barnehagelærer, flerkulturell forståelse;;LÆRER - BHGLÆRER;2020;0
Ordinær kvote;DMMH;Suppleringsopptak;253 529;Barnehagelærer, flerkulturell forståelse;;LÆRER - BHGLÆRER;2020;35.3
Førstegangsvitnemålskvote;UIA;Hovedopptak;201 132;Barnehagelærer, Grimstad;;LÆRER - BHGLÆRER;2020;36.7
Ordinær kvote;UIA;Hovedopptak;201 132;Barnehagelærer, Grimstad;;LÆRER - BHGLÆRER;2020;43.6
Førstegangsvitnemålskvote;UIA;Suppleringsopptak;201 132;Barnehagelærer, Grimstad;;LÆRER - BHGLÆRER;2020;36.7
Ordinær kvote;UIA;Suppleringsopptak;201 132;Barnehagelærer, Grimstad;;LÆRER - BHGLÆRER;2020;43.6
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 134;Barnehagelærer, Harstad, samlingsbasert;;LÆRER - BHGLÆRER;2020;0
Ordinær kvote;UIT;Hovedopptak;186 134;Barnehagelærer, Harstad, samlingsbasert;;LÆRER - BHGLÆRER;2020;37.6
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 134;Barnehagelærer, Harstad, samlingsbasert;;LÆRER - BHGLÆRER;2020;0
Ordinær kvote;UIT;Suppleringsopptak;186 134;Barnehagelærer, Harstad, samlingsbasert;;LÆRER - BHGLÆRER;2020;35.3
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 133;Barnehagelærer, Kirkenes, samlingsbasert;;LÆRER - BHGLÆRER;2020;0
Ordinær kvote;UIT;Hovedopptak;186 133;Barnehagelærer, Kirkenes, samlingsbasert;;LÆRER - BHGLÆRER;2020;45.4
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 133;Barnehagelærer, Kirkenes, samlingsbasert;;LÆRER - BHGLÆRER;2020;0
Ordinær kvote;UIT;Suppleringsopptak;186 133;Barnehagelærer, Kirkenes, samlingsbasert;;LÆRER - BHGLÆRER;2020;44.4
Førstegangsvitnemålskvote;UIA;Hovedopptak;201 130;Barnehagelærer, Kristiansand;;LÆRER - BHGLÆRER;2020;38.2
Ordinær kvote;UIA;Hovedopptak;201 130;Barnehagelærer, Kristiansand;;LÆRER - BHGLÆRER;2020;43.5
Førstegangsvitnemålskvote;UIA;Suppleringsopptak;201 130;Barnehagelærer, Kristiansand;;LÆRER - BHGLÆRER;2020;37.7
Ordinær kvote;UIA;Suppleringsopptak;201 130;Barnehagelærer, Kristiansand;;LÆRER - BHGLÆRER;2020;43.3
Førstegangsvitnemålskvote;DMMH;Hovedopptak;253 134;Barnehagelærer, ledelse, deltid;;LÆRER - BHGLÆRER;2020;0
Ordinær kvote;DMMH;Hovedopptak;253 134;Barnehagelærer, ledelse, deltid;;LÆRER - BHGLÆRER;2020;39.3
Førstegangsvitnemålskvote;DMMH;Suppleringsopptak;253 134;Barnehagelærer, ledelse, deltid;;LÆRER - BHGLÆRER;2020;0
Ordinær kvote;DMMH;Suppleringsopptak;253 134;Barnehagelærer, ledelse, deltid;;LÆRER - BHGLÆRER;2020;36.3
Førstegangsvitnemålskvote;NORD;Hovedopptak;204 134;Barnehagelærer, Levanger;;LÆRER - BHGLÆRER;2020;0
Ordinær kvote;NORD;Hovedopptak;204 134;Barnehagelærer, Levanger;;LÆRER - BHGLÆRER;2020;0
Førstegangsvitnemålskvote;NORD;Suppleringsopptak;204 134;Barnehagelærer, Levanger;;LÆRER - BHGLÆRER;2020;0
Ordinær kvote;NORD;Suppleringsopptak;204 134;Barnehagelærer, Levanger;;LÆRER - BHGLÆRER;2020;0
Førstegangsvitnemålskvote;DMMH;Hovedopptak;253 131;Barnehagelærer, musikk, drama, kunst og håndverk;;LÆRER - BHGLÆRER;2020;33.3
Ordinær kvote;DMMH;Hovedopptak;253 131;Barnehagelærer, musikk, drama, kunst og håndverk;;LÆRER - BHGLÆRER;2020;37.4
Førstegangsvitnemålskvote;DMMH;Suppleringsopptak;253 131;Barnehagelærer, musikk, drama, kunst og håndverk;;LÆRER - BHGLÆRER;2020;33.3
Ordinær kvote;DMMH;Suppleringsopptak;253 131;Barnehagelærer, musikk, drama, kunst og håndverk;;LÆRER - BHGLÆRER;2020;37.4
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 135;Barnehagelærer, Narvik, samlingsbasert;Narvik;LÆRER - BHGLÆRER;2020;0
Ordinær kvote;UIT;Hovedopptak;186 135;Barnehagelærer, Narvik, samlingsbasert;Narvik;LÆRER - BHGLÆRER;2020;35.2
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 135;Barnehagelærer, Narvik, samlingsbasert;Narvik;LÆRER - BHGLÆRER;2020;0
Ordinær kvote;UIT;Suppleringsopptak;186 135;Barnehagelærer, Narvik, samlingsbasert;Narvik;LÆRER - BHGLÆRER;2020;0
Førstegangsvitnemålskvote;DMMH;Hovedopptak;253 132;Barnehagelærer, natur- og friluftsliv;;LÆRER - BHGLÆRER;2020;36.7
Ordinær kvote;DMMH;Hovedopptak;253 132;Barnehagelærer, natur- og friluftsliv;;LÆRER - BHGLÆRER;2020;36.2
Førstegangsvitnemålskvote;DMMH;Suppleringsopptak;253 132;Barnehagelærer, natur- og friluftsliv;;LÆRER - BHGLÆRER;2020;36.7
Ordinær kvote;DMMH;Suppleringsopptak;253 132;Barnehagelærer, natur- og friluftsliv;;LÆRER - BHGLÆRER;2020;36.2
Førstegangsvitnemålskvote;USN;Hovedopptak;222 135;Barnehagelærer, Notodden;;LÆRER - BHGLÆRER;2020;0
Ordinær kvote;USN;Hovedopptak;222 135;Barnehagelærer, Notodden;;LÆRER - BHGLÆRER;2020;35.8
Førstegangsvitnemålskvote;USN;Suppleringsopptak;222 135;Barnehagelærer, Notodden;;LÆRER - BHGLÆRER;2020;0
Ordinær kvote;USN;Suppleringsopptak;222 135;Barnehagelærer, Notodden;;LÆRER - BHGLÆRER;2020;35.8
Førstegangsvitnemålskvote;USN;Hovedopptak;222 133;Barnehagelærer, Porsgrunn;;LÆRER - BHGLÆRER;2020;29.4
Ordinær kvote;USN;Hovedopptak;222 133;Barnehagelærer, Porsgrunn;;LÆRER - BHGLÆRER;2020;42
Førstegangsvitnemålskvote;USN;Suppleringsopptak;222 133;Barnehagelærer, Porsgrunn;;LÆRER - BHGLÆRER;2020;0
Ordinær kvote;USN;Suppleringsopptak;222 133;Barnehagelærer, Porsgrunn;;LÆRER - BHGLÆRER;2020;41.5
Førstegangsvitnemålskvote;INN;Hovedopptak;209 132;Barnehagelærer, samlingsbasert;;LÆRER - BHGLÆRER;2020;0
Ordinær kvote;INN;Hovedopptak;209 132;Barnehagelærer, samlingsbasert;;LÆRER - BHGLÆRER;2020;40.7
Førstegangsvitnemålskvote;INN;Suppleringsopptak;209 132;Barnehagelærer, samlingsbasert;;LÆRER - BHGLÆRER;2020;0
Ordinær kvote;INN;Suppleringsopptak;209 132;Barnehagelærer, samlingsbasert;;LÆRER - BHGLÆRER;2020;36.3
Førstegangsvitnemålskvote;HVL;Hovedopptak;203 445;Barnehagelærer, Sogndal;;LÆRER - BHGLÆRER;2020;0
Ordinær kvote;HVL;Hovedopptak;203 445;Barnehagelærer, Sogndal;;LÆRER - BHGLÆRER;2020;0
Førstegangsvitnemålskvote;HVL;Suppleringsopptak;203 445;Barnehagelærer, Sogndal;;LÆRER - BHGLÆRER;2020;0
Ordinær kvote;HVL;Suppleringsopptak;203 445;Barnehagelærer, Sogndal;;LÆRER - BHGLÆRER;2020;0
Førstegangsvitnemålskvote;HVL;Hovedopptak;203 135;Barnehagelærer, Stord;;LÆRER - BHGLÆRER;2020;0
Ordinær kvote;HVL;Hovedopptak;203 135;Barnehagelærer, Stord;;LÆRER - BHGLÆRER;2020;0
Førstegangsvitnemålskvote;HVL;Suppleringsopptak;203 135;Barnehagelærer, Stord;;LÆRER - BHGLÆRER;2020;0
Ordinær kvote;HVL;Suppleringsopptak;203 135;Barnehagelærer, Stord;;LÆRER - BHGLÆRER;2020;0
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 130;Barnehagelærer, Tromsø;;LÆRER - BHGLÆRER;2020;37
Ordinær kvote;UIT;Hovedopptak;186 130;Barnehagelærer, Tromsø;;LÆRER - BHGLÆRER;2020;41.9
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 130;Barnehagelærer, Tromsø;;LÆRER - BHGLÆRER;2020;30.8
Ordinær kvote;UIT;Suppleringsopptak;186 130;Barnehagelærer, Tromsø;;LÆRER - BHGLÆRER;2020;40.6
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 132;Barnehagelærer, Tromsø, samlingsbasert;;LÆRER - BHGLÆRER;2020;31.3
Ordinær kvote;UIT;Hovedopptak;186 132;Barnehagelærer, Tromsø, samlingsbasert;;LÆRER - BHGLÆRER;2020;45.8
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 132;Barnehagelærer, Tromsø, samlingsbasert;;LÆRER - BHGLÆRER;2020;0
Ordinær kvote;UIT;Suppleringsopptak;186 132;Barnehagelærer, Tromsø, samlingsbasert;;LÆRER - BHGLÆRER;2020;41.8
Førstegangsvitnemålskvote;USN;Hovedopptak;222 130;Barnehagelærer, Vestfold;;LÆRER - BHGLÆRER;2020;0
Ordinær kvote;USN;Hovedopptak;222 130;Barnehagelærer, Vestfold;;LÆRER - BHGLÆRER;2020;36.3
Førstegangsvitnemålskvote;USN;Suppleringsopptak;222 130;Barnehagelærer, Vestfold;;LÆRER - BHGLÆRER;2020;0
Ordinær kvote;USN;Suppleringsopptak;222 130;Barnehagelærer, Vestfold;;LÆRER - BHGLÆRER;2020;34.9
Førstegangsvitnemålskvote;HIØ;Hovedopptak;224 070;Barnevern;;HELSEFAG - BARNEVER;2020;42.4
Førstegangsvitnemålskvote;HVL;Hovedopptak;203 070;Barnevern;;HELSEFAG - BARNEVER;2020;40
Førstegangsvitnemålskvote;INN;Hovedopptak;209 070;Barnevern;;HELSEFAG - BARNEVER;2020;41.5
Førstegangsvitnemålskvote;NORD;Hovedopptak;204 070;Barnevern;;HELSEFAG - BARNEVER;2020;39.1
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 070;Barnevern;;HELSEFAG - BARNEVER;2020;46.7
Førstegangsvitnemålskvote;OSLOMET;Hovedopptak;215 070;Barnevern;;HELSEFAG - BARNEVER;2020;46.6
Førstegangsvitnemålskvote;UIA;Hovedopptak;201 070;Barnevern;;HELSEFAG - BARNEVER;2020;46.3
Førstegangsvitnemålskvote;UIS;Hovedopptak;217 070;Barnevern;;HELSEFAG - BARNEVER;2020;42.7
Førstegangsvitnemålskvote;USN;Hovedopptak;222 070;Barnevern;;HELSEFAG - BARNEVER;2020;41
Ordinær kvote;HIØ;Hovedopptak;224 070;Barnevern;;HELSEFAG - BARNEVER;2020;48.2
Ordinær kvote;HVL;Hovedopptak;203 070;Barnevern;;HELSEFAG - BARNEVER;2020;44.3
Ordinær kvote;INN;Hovedopptak;209 070;Barnevern;;HELSEFAG - BARNEVER;2020;46.3
Ordinær kvote;NORD;Hovedopptak;204 070;Barnevern;;HELSEFAG - BARNEVER;2020;43.5
Ordinær kvote;NTNU;Hovedopptak;194 070;Barnevern;;HELSEFAG - BARNEVER;2020;49.7
Ordinær kvote;OSLOMET;Hovedopptak;215 070;Barnevern;;HELSEFAG - BARNEVER;2020;53.2
Ordinær kvote;UIA;Hovedopptak;201 070;Barnevern;;HELSEFAG - BARNEVER;2020;50.3
Ordinær kvote;UIS;Hovedopptak;217 070;Barnevern;;HELSEFAG - BARNEVER;2020;46.7
Ordinær kvote;USN;Hovedopptak;222 070;Barnevern;;HELSEFAG - BARNEVER;2020;47.6
Førstegangsvitnemålskvote;HIØ;Suppleringsopptak;224 070;Barnevern;;HELSEFAG - BARNEVER;2020;42.4
Førstegangsvitnemålskvote;HVL;Suppleringsopptak;203 070;Barnevern;;HELSEFAG - BARNEVER;2020;39.6
Førstegangsvitnemålskvote;INN;Suppleringsopptak;209 070;Barnevern;;HELSEFAG - BARNEVER;2020;41.1
Førstegangsvitnemålskvote;NORD;Suppleringsopptak;204 070;Barnevern;;HELSEFAG - BARNEVER;2020;37.8
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 070;Barnevern;;HELSEFAG - BARNEVER;2020;46
Førstegangsvitnemålskvote;OSLOMET;Suppleringsopptak;215 070;Barnevern;;HELSEFAG - BARNEVER;2020;45.4
Førstegangsvitnemålskvote;UIA;Suppleringsopptak;201 070;Barnevern;;HELSEFAG - BARNEVER;2020;46.3
Førstegangsvitnemålskvote;UIS;Suppleringsopptak;217 070;Barnevern;;HELSEFAG - BARNEVER;2020;42.5
Førstegangsvitnemålskvote;USN;Suppleringsopptak;222 070;Barnevern;;HELSEFAG - BARNEVER;2020;40.5
Ordinær kvote;HIØ;Suppleringsopptak;224 070;Barnevern;;HELSEFAG - BARNEVER;2020;48.2
Ordinær kvote;HVL;Suppleringsopptak;203 070;Barnevern;;HELSEFAG - BARNEVER;2020;44.3
Ordinær kvote;INN;Suppleringsopptak;209 070;Barnevern;;HELSEFAG - BARNEVER;2020;46
Ordinær kvote;NORD;Suppleringsopptak;204 070;Barnevern;;HELSEFAG - BARNEVER;2020;43.4
Ordinær kvote;NTNU;Suppleringsopptak;194 070;Barnevern;;HELSEFAG - BARNEVER;2020;49.6
Ordinær kvote;OSLOMET;Suppleringsopptak;215 070;Barnevern;;HELSEFAG - BARNEVER;2020;51.8
Ordinær kvote;UIA;Suppleringsopptak;201 070;Barnevern;;HELSEFAG - BARNEVER;2020;50.3
Ordinær kvote;UIS;Suppleringsopptak;217 070;Barnevern;;HELSEFAG - BARNEVER;2020;46.4
Ordinær kvote;USN;Suppleringsopptak;222 070;Barnevern;;HELSEFAG - BARNEVER;2020;47.3
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 070;Barnevern, Alta;;HELSEFAG - BARNEVER;2020;32.5
Ordinær kvote;UIT;Hovedopptak;186 070;Barnevern, Alta;;HELSEFAG - BARNEVER;2020;42.4
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 070;Barnevern, Alta;;HELSEFAG - BARNEVER;2020;32.5
Ordinær kvote;UIT;Suppleringsopptak;186 070;Barnevern, Alta;;HELSEFAG - BARNEVER;2020;42.4
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 563;Barnevern, Harstad;;HELSEFAG - BARNEVER;2020;35.9
Ordinær kvote;UIT;Hovedopptak;186 563;Barnevern, Harstad;;HELSEFAG - BARNEVER;2020;43.3
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 563;Barnevern, Harstad;;HELSEFAG - BARNEVER;2020;35.8
Ordinær kvote;UIT;Suppleringsopptak;186 563;Barnevern, Harstad;;HELSEFAG - BARNEVER;2020;43.3
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 071;Barnevern, Tromsø;Tromsø;HELSEFAG - BARNEVER;2020;40
Ordinær kvote;UIT;Hovedopptak;186 071;Barnevern, Tromsø;Tromsø;HELSEFAG - BARNEVER;2020;50.7
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 071;Barnevern, Tromsø;Tromsø;HELSEFAG - BARNEVER;2020;39.6
Ordinær kvote;UIT;Suppleringsopptak;186 071;Barnevern, Tromsø;Tromsø;HELSEFAG - BARNEVER;2020;49.9
Førstegangsvitnemålskvote;HIM;Hovedopptak;211 164;Bedriftsøkonomi;;ØKADM;2020;0
Førstegangsvitnemålskvote;HIØ;Hovedopptak;224 398;Bedriftsøkonomi;;ØKADM;2020;0
Førstegangsvitnemålskvote;INN;Hovedopptak;209 164;Bedriftsøkonomi;;ØKADM;2020;0
Ordinær kvote;HIM;Hovedopptak;211 164;Bedriftsøkonomi;;ØKADM;2020;0
Ordinær kvote;HIØ;Hovedopptak;224 398;Bedriftsøkonomi;;ØKADM;2020;0
Ordinær kvote;INN;Hovedopptak;209 164;Bedriftsøkonomi;;ØKADM;2020;0
Førstegangsvitnemålskvote;HIM;Suppleringsopptak;211 164;Bedriftsøkonomi;;ØKADM;2020;0
Førstegangsvitnemålskvote;HIØ;Suppleringsopptak;224 398;Bedriftsøkonomi;;ØKADM;2020;0
Førstegangsvitnemålskvote;INN;Suppleringsopptak;209 164;Bedriftsøkonomi;;ØKADM;2020;0
Ordinær kvote;HIM;Suppleringsopptak;211 164;Bedriftsøkonomi;;ØKADM;2020;0
Ordinær kvote;HIØ;Suppleringsopptak;224 398;Bedriftsøkonomi;;ØKADM;2020;0
Ordinær kvote;INN;Suppleringsopptak;209 164;Bedriftsøkonomi;;ØKADM;2020;0
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 164;Bedriftsøkonomi, deltid;;ØKADM;2020;0
Ordinær kvote;UIT;Hovedopptak;186 164;Bedriftsøkonomi, deltid;;ØKADM;2020;0
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 164;Bedriftsøkonomi, deltid;;ØKADM;2020;0
Ordinær kvote;UIT;Suppleringsopptak;186 164;Bedriftsøkonomi, deltid;;ØKADM;2020;0
Førstegangsvitnemålskvote;INN;Hovedopptak;209 398;Bedriftsøkonomi, Hamar, deltid;;ØKADM;2020;0
Ordinær kvote;INN;Hovedopptak;209 398;Bedriftsøkonomi, Hamar, deltid;;ØKADM;2020;0
Førstegangsvitnemålskvote;INN;Suppleringsopptak;209 398;Bedriftsøkonomi, Hamar, deltid;;ØKADM;2020;-1
Ordinær kvote;INN;Suppleringsopptak;209 398;Bedriftsøkonomi, Hamar, deltid;;ØKADM;2020;-1
Førstegangsvitnemålskvote;INN;Hovedopptak;209 530;Beredskap og krisehåndtering;;SAMFUNN;2020;0
Ordinær kvote;INN;Hovedopptak;209 530;Beredskap og krisehåndtering;;SAMFUNN;2020;50.4
Førstegangsvitnemålskvote;INN;Suppleringsopptak;209 530;Beredskap og krisehåndtering;;SAMFUNN;2020;0
Ordinær kvote;INN;Suppleringsopptak;209 530;Beredskap og krisehåndtering;;SAMFUNN;2020;49.7
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 440;Bevegelsesvitenskap, bachelor;;IDRETT;2020;43.9
Ordinær kvote;NTNU;Hovedopptak;194 440;Bevegelsesvitenskap, bachelor;;IDRETT;2020;47.3
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 440;Bevegelsesvitenskap, bachelor;;IDRETT;2020;43.8
Ordinær kvote;NTNU;Suppleringsopptak;194 440;Bevegelsesvitenskap, bachelor;;IDRETT;2020;47.3
Førstegangsvitnemålskvote;FIH;Hovedopptak;258 195;Bibel og misjon;;HISTORIE;2020;0
Ordinær kvote;FIH;Hovedopptak;258 195;Bibel og misjon;;HISTORIE;2020;0
Førstegangsvitnemålskvote;FIH;Suppleringsopptak;258 195;Bibel og misjon;;HISTORIE;2020;0
Ordinær kvote;FIH;Suppleringsopptak;258 195;Bibel og misjon;;HISTORIE;2020;0
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 336;Bibliotek- og dokumentasjonsvitenskap;;MEDIEFAG;2020;0
Ordinær kvote;UIT;Hovedopptak;186 336;Bibliotek- og dokumentasjonsvitenskap;;MEDIEFAG;2020;0
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 336;Bibliotek- og dokumentasjonsvitenskap;;MEDIEFAG;2020;0
Ordinær kvote;UIT;Suppleringsopptak;186 336;Bibliotek- og dokumentasjonsvitenskap;;MEDIEFAG;2020;0
Førstegangsvitnemålskvote;OSLOMET;Hovedopptak;215 603;Bibliotek- og informasjonsvitenskap, årsstudium;;MEDIEFAG;2020;0
Ordinær kvote;OSLOMET;Hovedopptak;215 603;Bibliotek- og informasjonsvitenskap, årsstudium;;MEDIEFAG;2020;56.4
Førstegangsvitnemålskvote;OSLOMET;Suppleringsopptak;215 603;Bibliotek- og informasjonsvitenskap, årsstudium;;MEDIEFAG;2020;0
Ordinær kvote;OSLOMET;Suppleringsopptak;215 603;Bibliotek- og informasjonsvitenskap, årsstudium;;MEDIEFAG;2020;56.1
Førstegangsvitnemålskvote;OSLOMET;Hovedopptak;215 336;Bibliotek- og informasjonsvitenskap, bachelor;;MEDIEFAG;2020;0
Ordinær kvote;OSLOMET;Hovedopptak;215 336;Bibliotek- og informasjonsvitenskap, bachelor;;MEDIEFAG;2020;45.7
Førstegangsvitnemålskvote;OSLOMET;Suppleringsopptak;215 336;Bibliotek- og informasjonsvitenskap, bachelor;;MEDIEFAG;2020;0
Ordinær kvote;OSLOMET;Suppleringsopptak;215 336;Bibliotek- og informasjonsvitenskap, bachelor;;MEDIEFAG;2020;43
Førstegangsvitnemålskvote;HIØ;Hovedopptak;224 702;Bioingeniør;;HELSEFAG - BIOING;2020;46.6
Førstegangsvitnemålskvote;HVL;Hovedopptak;203 702;Bioingeniør;;HELSEFAG - BIOING;2020;50.6
Førstegangsvitnemålskvote;OSLOMET;Hovedopptak;215 702;Bioingeniør;;HELSEFAG - BIOING;2020;50.2
Førstegangsvitnemålskvote;UIA;Hovedopptak;201 702;Bioingeniør;;HELSEFAG - BIOING;2020;49.1
Ordinær kvote;HIØ;Hovedopptak;224 702;Bioingeniør;;HELSEFAG - BIOING;2020;51
Ordinær kvote;HVL;Hovedopptak;203 702;Bioingeniør;;HELSEFAG - BIOING;2020;53.9
Ordinær kvote;OSLOMET;Hovedopptak;215 702;Bioingeniør;;HELSEFAG - BIOING;2020;56.7
Ordinær kvote;UIA;Hovedopptak;201 702;Bioingeniør;;HELSEFAG - BIOING;2020;55.5
Førstegangsvitnemålskvote;HIØ;Suppleringsopptak;224 702;Bioingeniør;;HELSEFAG - BIOING;2020;46.6
Førstegangsvitnemålskvote;HVL;Suppleringsopptak;203 702;Bioingeniør;;HELSEFAG - BIOING;2020;50.6
Førstegangsvitnemålskvote;OSLOMET;Suppleringsopptak;215 702;Bioingeniør;;HELSEFAG - BIOING;2020;50
Førstegangsvitnemålskvote;UIA;Suppleringsopptak;201 702;Bioingeniør;;HELSEFAG - BIOING;2020;49.1
Ordinær kvote;HIØ;Suppleringsopptak;224 702;Bioingeniør;;HELSEFAG - BIOING;2020;51
Ordinær kvote;HVL;Suppleringsopptak;203 702;Bioingeniør;;HELSEFAG - BIOING;2020;53.9
Ordinær kvote;OSLOMET;Suppleringsopptak;215 702;Bioingeniør;;HELSEFAG - BIOING;2020;56.7
Ordinær kvote;UIA;Suppleringsopptak;201 702;Bioingeniør;;HELSEFAG - BIOING;2020;55.5
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 299;Bioingeniør, Ålesund;;HELSEFAG - BIOING;2020;47.2
Ordinær kvote;NTNU;Hovedopptak;194 299;Bioingeniør, Ålesund;;HELSEFAG - BIOING;2020;50.3
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 299;Bioingeniør, Ålesund;;HELSEFAG - BIOING;2020;47.2
Ordinær kvote;NTNU;Suppleringsopptak;194 299;Bioingeniør, Ålesund;;HELSEFAG - BIOING;2020;50.3
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 702;Bioingeniør, Trondheim;;HELSEFAG - BIOING;2020;53
Ordinær kvote;NTNU;Hovedopptak;194 702;Bioingeniør, Trondheim;;HELSEFAG - BIOING;2020;54.8
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 702;Bioingeniør, Trondheim;;HELSEFAG - BIOING;2020;53
Ordinær kvote;NTNU;Suppleringsopptak;194 702;Bioingeniør, Trondheim;;HELSEFAG - BIOING;2020;54.8
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 702;Bioingeniørfag;;HELSEFAG - BIOING;2020;56.3
Ordinær kvote;UIT;Hovedopptak;186 702;Bioingeniørfag;;HELSEFAG - BIOING;2020;57.2
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 702;Bioingeniørfag;;HELSEFAG - BIOING;2020;56.3
Ordinær kvote;UIT;Suppleringsopptak;186 702;Bioingeniørfag;;HELSEFAG - BIOING;2020;57.2
Førstegangsvitnemålskvote;NMBU;Hovedopptak;192 327;Biologi;;REALFAG;2020;50
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 327;Biologi;;REALFAG;2020;52
Førstegangsvitnemålskvote;UIB;Hovedopptak;184 327;Biologi;;REALFAG;2020;43
Førstegangsvitnemålskvote;UIT;Hovedopptak;186 327;Biologi;;REALFAG;2020;0
Ordinær kvote;NMBU;Hovedopptak;192 327;Biologi;;REALFAG;2020;53.1
Ordinær kvote;NTNU;Hovedopptak;194 327;Biologi;;REALFAG;2020;52.4
Ordinær kvote;UIB;Hovedopptak;184 327;Biologi;;REALFAG;2020;42.7
Ordinær kvote;UIT;Hovedopptak;186 327;Biologi;;REALFAG;2020;0
Førstegangsvitnemålskvote;NMBU;Suppleringsopptak;192 327;Biologi;;REALFAG;2020;49
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 327;Biologi;;REALFAG;2020;52
Førstegangsvitnemålskvote;UIB;Suppleringsopptak;184 327;Biologi;;REALFAG;2020;42.5
Førstegangsvitnemålskvote;UIT;Suppleringsopptak;186 327;Biologi;;REALFAG;2020;0
Ordinær kvote;NMBU;Suppleringsopptak;192 327;Biologi;;REALFAG;2020;52.1
Ordinær kvote;NTNU;Suppleringsopptak;194 327;Biologi;;REALFAG;2020;52.4
Ordinær kvote;UIB;Suppleringsopptak;184 327;Biologi;;REALFAG;2020;42.7
Ordinær kvote;UIT;Suppleringsopptak;186 327;Biologi;;REALFAG;2020;0
Førstegangsvitnemålskvote;NTNU;Hovedopptak;194 184;Biologi og kjemi, realfag;;REALFAG;2020;54
Ordinær kvote;NTNU;Hovedopptak;194 184;Biologi og kjemi, realfag;;REALFAG;2020;56.5
Førstegangsvitnemålskvote;NTNU;Suppleringsopptak;194 184;Biologi og kjemi, realfag;;REALFAG;2020;53.3
Ordinær kvote;NTNU;Suppleringsopptak;194 184;Biologi og kjemi, realfag;;REALFAG;2020;56.5
Førstegangsvitnemålskvote;UIA;Hovedopptak;201 184;Biologi, årsstudium;;REALFAG;2020;43.5
